source,source_id,review_id,review_title,doi,file_id,file_name,file_size,download_url,format,license,license_url,parse_status,download_status,sha256,normalized_rows,test_groups
OSF,u7hvq,OSF:u7hvq,Evaluating the Diagnostic Accuracy and Integration Potential of Multiple Artificial Intelligence Models in Medicine Ward Patients: A Multi-Hospital Pilot Study in Pakistan,10.17605/osf.io/u7hvq,68e2732ceb1185b318de45b8,Artificial Intelligence for Inpatient Diagnosis Assessing Accuracy and Feasibility Across Teaching Hospitals in Pakistan.docx,35248,https://osf.io/download/6fh7z/,docx,CC-By Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/legalcode,no_table_with_required_columns,200,4861e52efd58acdd29040628413af9f0b818b396b33199c030ca6a7450736a51,0,0
OSF,u7rqx,OSF:u7rqx,Neuropsychologycal Assessment Through Videoconferencing,10.17605/osf.io/u7rqx,646cba118162d5076702ab85,Protocol Registration.pdf,291645,https://osf.io/download/gmp7x/,pdf,,,unsupported_format,,,,
OSF,ungha,OSF:ungha,RT-PCR VERSUS CHEST COMPUTED TOMOGRAPHY IN EARLY SYMPTOMS OF COVID-19. A DIAGNOSTIC ACCURACY SYSTEMATIC REVIEW AND META-ANALYSIS,10.17605/osf.io/ungha,5e9cf0f7f1353506a7d5ad13,RT-PCR versus CT for early diagnosis of COVID-19.docx,25553,https://osf.io/download/k7ybs/,docx,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,required_columns_not_found,200,2cc4db2b9330b51bbca2c4054176a7624d35cb1d6242917f4b145326e4b56e27,0,0
OSF,up9tx,OSF:up9tx,The role of artificial intelligence in neurodegenerative disorders detection and diagnosis: a systematic review,10.17605/osf.io/up9tx,69776b8df4a50a12ba6a280d,(OSF) Generalized Systematic Review Registration.docx,42251,https://osf.io/download/69776b8df4a50a12ba6a280d/,docx,No license,,no_table_with_required_columns,200,f969e88832965b27e614ce54a3d3d13b039da8428b37b6aaab032a64a067cb5b,0,0
OSF,up9tx,OSF:up9tx,The role of artificial intelligence in neurodegenerative disorders detection and diagnosis: a systematic review,10.17605/osf.io/up9tx,69776b8df4a50a12ba6a280e,Extractor instructions (OSF).docx,9057,https://osf.io/download/69776b8df4a50a12ba6a280e/,docx,No license,,no_table_with_required_columns,200,ea713fed61103e7f679a8e164211193eef14e42f0525a33a166ff7a68126feed,0,0
OSF,uxs95,OSF:uxs95,Implementation of AI-Powered Computer-Aided Detection for Tuberculosis Chest X-ray Screening in Low- and Middle-Income Countries: A Scoping Review Using the Consolidated Framework for Implementation Research (CFIR 2.0),10.17605/osf.io/uxs95,69c20e6f8f13ac03c9228e9e,protocol.pdf,185936,https://osf.io/download/kqz2p/,pdf,CC-By Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/legalcode,unsupported_format,,,,
OSF,v4eyg,OSF:v4eyg,"Artificial intelligence for detecting periapical lesions in dental imaging: a scoping review protocol (PRISMA-ScR, JBI) — Retrospective OSF registration",10.17605/osf.io/v4eyg,68c77225f86993b2d5dae996,Author_Contact_Checklist_2025-09-15_0012.txt,912,https://osf.io/download/xejbv/,txt,CC-By Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/legalcode,unsupported_format,,,,
OSF,v4eyg,OSF:v4eyg,"Artificial intelligence for detecting periapical lesions in dental imaging: a scoping review protocol (PRISMA-ScR, JBI) — Retrospective OSF registration",10.17605/osf.io/v4eyg,68c77225f86993b2d5dae997,Screener_Instructions_v1.0_2025-09-15_0012.txt,4963,https://osf.io/download/68c77225f86993b2d5dae997/,txt,CC-By Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/legalcode,unsupported_format,,,,
OSF,v4eyg,OSF:v4eyg,"Artificial intelligence for detecting periapical lesions in dental imaging: a scoping review protocol (PRISMA-ScR, JBI) — Retrospective OSF registration",10.17605/osf.io/v4eyg,68c77225f86993b2d5dae998,PRISMA_Counters_Template_2025-09-15_0012.csv,308,https://osf.io/download/p3vdu/,csv,CC-By Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/legalcode,required_columns_not_found,200,7418d2b1a246102ae681c90a78958dc24dda99a32f7a710f13f7c6281e957828,0,0
OSF,v4eyg,OSF:v4eyg,"Artificial intelligence for detecting periapical lesions in dental imaging: a scoping review protocol (PRISMA-ScR, JBI) — Retrospective OSF registration",10.17605/osf.io/v4eyg,68c77225f86993b2d5dae999,Rayyan_Labels_and_Reasons_2025-09-15_0012.csv,1673,https://osf.io/download/j52cf/,csv,CC-By Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/legalcode,required_columns_not_found,200,afa8f8d0a60958a825f3f2129da675451d6c15f29725d110eccd2d85489401fd,0,0
OSF,v4eyg,OSF:v4eyg,"Artificial intelligence for detecting periapical lesions in dental imaging: a scoping review protocol (PRISMA-ScR, JBI) — Retrospective OSF registration",10.17605/osf.io/v4eyg,68c77225f86993b2d5dae99a,Calibration_Pilot_Log_Template_2025-09-15_0012.csv,108,https://osf.io/download/sb4ky/,csv,CC-By Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/legalcode,required_columns_not_found,200,c8a5d2fdf47b854fac6e4ee2a54014378ca6deb52e9f4b928831c2968ed00a62,0,0
OSF,v5s6m,OSF:v5s6m,Assessing Adherence to PRISMA-DTA Guideline in Diagnostic Test Accuracy Systematic Reviews: A Five-Year Follow-up Analysis,10.17605/osf.io/v5s6m,6613ff6cc05394304ab4d5b3,PRISMA-DTA-FU-protocol_Sept25.docx,59487,https://osf.io/download/krb2d/,docx,,,no_table_with_required_columns,200,62835599f52589770130093d96b94336ad514b0d1f5ef605f9e9aaad8c0ec9dd,0,0
OSF,vedx8,OSF:vedx8,Under-diagnosis of Dementia in Nursing Home Residents: A scoping Review,10.17605/osf.io/vedx8,63907313f9fa2305fcace806,Supplemental File 2- Data Extraction Tool.pdf,73226,https://osf.io/download/ackjw/,pdf,,,unsupported_format,,,,
OSF,vedx8,OSF:vedx8,Under-diagnosis of Dementia in Nursing Home Residents: A scoping Review,10.17605/osf.io/vedx8,639153ca8ad0c80a55ffbed7,Supplemental File 1- Abstract Full text screening Tool.pdf,83604,https://osf.io/download/a8wkn/,pdf,,,unsupported_format,,,,
OSF,vg3rc,OSF:vg3rc,Diagnostic Accuracy of Artificial Intelligence Models for Stratifying Disease Severity in Sickle Cell Disorders Using Routine Hematological Parameters: A Systematic Review and Meta-Analysis,10.17605/osf.io/vg3rc,693c029187dff32a4089fe83,File S2 PubMed Search Syntax.txt,580,https://osf.io/download/evmjs/,txt,,,unsupported_format,,,,
OSF,vg3rc,OSF:vg3rc,Diagnostic Accuracy of Artificial Intelligence Models for Stratifying Disease Severity in Sickle Cell Disorders Using Routine Hematological Parameters: A Systematic Review and Meta-Analysis,10.17605/osf.io/vg3rc,693c0292894553c4efc1f1db,S9 Sensitivity Analysis Protocol.csv,608,https://osf.io/download/693c0292894553c4efc1f1db/,csv,,,required_columns_not_found,200,66c81365f38753942d0da1e0cf47ba84ac1a292204690df492f18fb44a5a38a1,0,0
OSF,vg3rc,OSF:vg3rc,Diagnostic Accuracy of Artificial Intelligence Models for Stratifying Disease Severity in Sickle Cell Disorders Using Routine Hematological Parameters: A Systematic Review and Meta-Analysis,10.17605/osf.io/vg3rc,693c02920d601d22d9c1f1a2,PROSPERO.PDF,264679,https://osf.io/download/693c02920d601d22d9c1f1a2/,pdf,,,unsupported_format,,,,
OSF,vg3rc,OSF:vg3rc,Diagnostic Accuracy of Artificial Intelligence Models for Stratifying Disease Severity in Sickle Cell Disorders Using Routine Hematological Parameters: A Systematic Review and Meta-Analysis,10.17605/osf.io/vg3rc,693c029222dfe9dfc789fe99,Supplementary Figures last.docx,4297934,https://osf.io/download/s9hc7/,docx,,,no_table_with_required_columns,200,0753bac28e953a05dba98db86a27c145a3840fca7abf88c8e3b7df1951fbe504,0,0
OSF,vg3rc,OSF:vg3rc,Diagnostic Accuracy of Artificial Intelligence Models for Stratifying Disease Severity in Sickle Cell Disorders Using Routine Hematological Parameters: A Systematic Review and Meta-Analysis,10.17605/osf.io/vg3rc,693c0293894553c4efc1f1dd,File S5 Hyperparameters Documentation.csv,840,https://osf.io/download/693c0293894553c4efc1f1dd/,csv,,,required_columns_not_found,200,f04948f993ed5d48d21222729a5c9e3832d21c5806fed084b4836c85984e9187,0,0
OSF,vg3rc,OSF:vg3rc,Diagnostic Accuracy of Artificial Intelligence Models for Stratifying Disease Severity in Sickle Cell Disorders Using Routine Hematological Parameters: A Systematic Review and Meta-Analysis,10.17605/osf.io/vg3rc,693c0293dca4ef7931c1f6e5,Table_S10_Geographic distribution.csv,606,https://osf.io/download/693c0293dca4ef7931c1f6e5/,csv,,,required_columns_not_found,200,c99d3127b5d837f0421aed93ff64de2c22a3e13ae24fe353d5c563ed84f9e1ef,0,0
OSF,vg3rc,OSF:vg3rc,Diagnostic Accuracy of Artificial Intelligence Models for Stratifying Disease Severity in Sickle Cell Disorders Using Routine Hematological Parameters: A Systematic Review and Meta-Analysis,10.17605/osf.io/vg3rc,693c0293894553c4efc1f1df,File S3 QUADAS-2 Assessment for full studies.csv,2820,https://osf.io/download/8msjd/,csv,,,required_columns_not_found,200,00b0f8f8294d4850c978fb7287cad20188aa1d5246f5d2cac739f0ceb32b28bb,0,0
OSF,vg3rc,OSF:vg3rc,Diagnostic Accuracy of Artificial Intelligence Models for Stratifying Disease Severity in Sickle Cell Disorders Using Routine Hematological Parameters: A Systematic Review and Meta-Analysis,10.17605/osf.io/vg3rc,693c02930d601d22d9c1f1a8,File S12 Performance_Metrics_Dataset.csv,6418,https://osf.io/download/te8mw/,csv,,,required_columns_not_found,200,992634452f062ffd72bacbfbc660e32d186fd590d92f6ad4ae6e0d99d56028c2,0,0
OSF,vg3rc,OSF:vg3rc,Diagnostic Accuracy of Artificial Intelligence Models for Stratifying Disease Severity in Sickle Cell Disorders Using Routine Hematological Parameters: A Systematic Review and Meta-Analysis,10.17605/osf.io/vg3rc,693c029396cff47e9dbaf813,File S10_meta_analysis_script.R,46856,https://osf.io/download/693c029396cff47e9dbaf813/,r,,,unsupported_format,,,,
OSF,vg3rc,OSF:vg3rc,Diagnostic Accuracy of Artificial Intelligence Models for Stratifying Disease Severity in Sickle Cell Disorders Using Routine Hematological Parameters: A Systematic Review and Meta-Analysis,10.17605/osf.io/vg3rc,693c0290f2287a127689fd99,Table S3 Hyperparameters full.csv,1797,https://osf.io/download/m8t2z/,csv,,,required_columns_not_found,200,449d3cbd97f3b5d109416343896eefc89cd685c364c26d84961acaeb17c8b11d,0,0
OSF,vg3rc,OSF:vg3rc,Diagnostic Accuracy of Artificial Intelligence Models for Stratifying Disease Severity in Sickle Cell Disorders Using Routine Hematological Parameters: A Systematic Review and Meta-Analysis,10.17605/osf.io/vg3rc,693c0294f86c68d51bbaf8a4,File S6_README.txt,1803,https://osf.io/download/v5pes/,txt,,,unsupported_format,,,,
OSF,vg3rc,OSF:vg3rc,Diagnostic Accuracy of Artificial Intelligence Models for Stratifying Disease Severity in Sickle Cell Disorders Using Routine Hematological Parameters: A Systematic Review and Meta-Analysis,10.17605/osf.io/vg3rc,693c029455a98257bec1f484,File S11_Master Study_list.csv,3881,https://osf.io/download/4w358/,csv,,,required_columns_not_found,200,dd41aa3eb87ea27b7f619515fb98e7772802da935034b7f38bbafb9ef6334d80,0,0
OSF,vg3rc,OSF:vg3rc,Diagnostic Accuracy of Artificial Intelligence Models for Stratifying Disease Severity in Sickle Cell Disorders Using Routine Hematological Parameters: A Systematic Review and Meta-Analysis,10.17605/osf.io/vg3rc,693c0294bce1a23ea88a002b,File S1_Supp_Checklist.docx,24418,https://osf.io/download/rz3uq/,docx,,,no_table_with_required_columns,200,09fbd3015a9184e051046a0469107efbe49c3db7d2d4e6feb9ea33b4ecbff958,0,0
OSF,vg3rc,OSF:vg3rc,Diagnostic Accuracy of Artificial Intelligence Models for Stratifying Disease Severity in Sickle Cell Disorders Using Routine Hematological Parameters: A Systematic Review and Meta-Analysis,10.17605/osf.io/vg3rc,69a88649266a51153ae7d165,Revised manuscript.docx,71721,https://osf.io/download/bux7a/,docx,,,no_table_with_required_columns,200,a6a7eda42211f3bae36ba3703ca9bbfc59ba9b654aa3402c168d9cd238642fed,0,0
OSF,vg3rc,OSF:vg3rc,Diagnostic Accuracy of Artificial Intelligence Models for Stratifying Disease Severity in Sickle Cell Disorders Using Routine Hematological Parameters: A Systematic Review and Meta-Analysis,10.17605/osf.io/vg3rc,69cd199aed7af61db8c1dc40,File S8_Cost_Comparison_Analysis.docx,9837,https://osf.io/download/69cd199aed7af61db8c1dc40/,docx,,,required_columns_not_found,200,39464f4bdb8d8d6cbafc9f50f275af6e79d7d9a7cf28ebbc5792f55d35497973,0,0
OSF,vg3rc,OSF:vg3rc,Diagnostic Accuracy of Artificial Intelligence Models for Stratifying Disease Severity in Sickle Cell Disorders Using Routine Hematological Parameters: A Systematic Review and Meta-Analysis,10.17605/osf.io/vg3rc,69cd199bca05e30b322536d9,File S15_Hyperparameter_Documentation.docx,29299,https://osf.io/download/69cd199bca05e30b322536d9/,docx,,,no_table_with_required_columns,200,b7310e01ece8c4062e416b7dc43f560db48050baad87aedda38f70ee67a1e5f7,0,0
OSF,vg3rc,OSF:vg3rc,Diagnostic Accuracy of Artificial Intelligence Models for Stratifying Disease Severity in Sickle Cell Disorders Using Routine Hematological Parameters: A Systematic Review and Meta-Analysis,10.17605/osf.io/vg3rc,69cd199cce9284fc4a7446a6,File S4_Fairness_Assessment_Framework.docx,19908,https://osf.io/download/69cd199cce9284fc4a7446a6/,docx,,,no_table_with_required_columns,200,62342b56e2b8136658a4124f8caae49377c0d235e4b4eba5d11e3310a485ce90,0,0
OSF,vg3rc,OSF:vg3rc,Diagnostic Accuracy of Artificial Intelligence Models for Stratifying Disease Severity in Sickle Cell Disorders Using Routine Hematological Parameters: A Systematic Review and Meta-Analysis,10.17605/osf.io/vg3rc,69cd199c481af9296774473e,File S6_AI_Models_High_Analytical_Performance.csv,4298,https://osf.io/download/69cd199c481af9296774473e/,csv,,,required_columns_not_found,200,441ccc1a5a355d9f1467a8a45b83b88ccee9d0da24e7b8806636a856e76a640b,0,0
OSF,vg3rc,OSF:vg3rc,Diagnostic Accuracy of Artificial Intelligence Models for Stratifying Disease Severity in Sickle Cell Disorders Using Routine Hematological Parameters: A Systematic Review and Meta-Analysis,10.17605/osf.io/vg3rc,69cd199c1657122c152536bc,File S16_AI_Model_Updating_Protocol.docx,30402,https://osf.io/download/69cd199c1657122c152536bc/,docx,,,no_table_with_required_columns,200,a5db4b1bcf2620d8272b4778b61cd9a4e7bca608263b4a7bca7e123d3af87ae9,0,0
OSF,vg3rc,OSF:vg3rc,Diagnostic Accuracy of Artificial Intelligence Models for Stratifying Disease Severity in Sickle Cell Disorders Using Routine Hematological Parameters: A Systematic Review and Meta-Analysis,10.17605/osf.io/vg3rc,69cd199cca05e30b322536db,supplementary Tables.docx,24346,https://osf.io/download/69cd199cca05e30b322536db/,docx,,,no_table_with_required_columns,200,14b3073197e9fdab92242cce3bc894ad36c7c37d7985c0ce34e63445db1f9c76,0,0
OSF,vg3rc,OSF:vg3rc,Diagnostic Accuracy of Artificial Intelligence Models for Stratifying Disease Severity in Sickle Cell Disorders Using Routine Hematological Parameters: A Systematic Review and Meta-Analysis,10.17605/osf.io/vg3rc,69cd19b28ef13664bc51e5df,File S7_SCD_Research_Framework.docx,33623,https://osf.io/download/69cd19b28ef13664bc51e5df/,docx,,,no_table_with_required_columns,200,a2c153f51bf129c3632ec979585a828019f01414bc103b10558334f4d520822d,0,0
OSF,vg3rc,OSF:vg3rc,Diagnostic Accuracy of Artificial Intelligence Models for Stratifying Disease Severity in Sickle Cell Disorders Using Routine Hematological Parameters: A Systematic Review and Meta-Analysis,10.17605/osf.io/vg3rc,69cd24d4b5056f332f51e006,Table_S1_Reference_Standard_Classification.docx,22390,https://osf.io/download/69cd24d4b5056f332f51e006/,docx,,,no_table_with_required_columns,200,20a81a660b7dd38cb35c13c00ae748888f04ab61a598d9720cab872b95a6c32c,0,0
OSF,vjz63,OSF:vjz63,Quantitative Hyperattenuation Markers on Non-Contrast CT for Cerebral Venous Sinus Thrombosis: Dataset and Analysis Code,10.17605/osf.io/vjz63,69f2aa35a4d19421ff4bd5f5,CVST_project_handoff_v9.zip,1698739,https://osf.io/download/69f2aa35a4d19421ff4bd5f5/,zip,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,parsed,200,c7db86b10b1e2279fddc9b60d90378fb022ef6bc4b3aaeea95083c51e9f08e98,18,3
OSF,vjz63,OSF:vjz63,Quantitative Hyperattenuation Markers on Non-Contrast CT for Cerebral Venous Sinus Thrombosis: Dataset and Analysis Code,10.17605/osf.io/vjz63,69f2ac543828447f9d4bd432,cvst_pilot_README_v2_1.md,833,https://osf.io/download/69f2ac543828447f9d4bd432/,md,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,unsupported_format,,,,
OSF,vjz63,OSF:vjz63,Quantitative Hyperattenuation Markers on Non-Contrast CT for Cerebral Venous Sinus Thrombosis: Dataset and Analysis Code,10.17605/osf.io/vjz63,69f2ac8a0ce4dc6662a7c943,cvst_pilot_data_v2_1.csv,3920,https://osf.io/download/69f2ac8a0ce4dc6662a7c943/,csv,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,parse_error:Error,200,456e0276a64e43da1ee3a9301f7b0e245c0d96d9f376ca4537cce05317836d95,0,0
OSF,vjz63,OSF:vjz63,Quantitative Hyperattenuation Markers on Non-Contrast CT for Cerebral Venous Sinus Thrombosis: Dataset and Analysis Code,10.17605/osf.io/vjz63,69f2acad3828447f9d4bd473,cvst_per_study_HU.csv,365,https://osf.io/download/69f2acad3828447f9d4bd473/,csv,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,required_columns_not_found,200,665d9f2db96edbd0cb5ae68f715ba17c6d025a1bb9b384812a2db73faad89ced,0,0
OSF,vjz63,OSF:vjz63,Quantitative Hyperattenuation Markers on Non-Contrast CT for Cerebral Venous Sinus Thrombosis: Dataset and Analysis Code,10.17605/osf.io/vjz63,69f2acad73ab7cf8fba7c678,cvst_per_study_HH.csv,475,https://osf.io/download/69f2acad73ab7cf8fba7c678/,csv,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,required_columns_not_found,200,aa50958e4cf442f4ee923c55204adb3f148b36854cd639b26b80e054789d508f,0,0
OSF,vjz63,OSF:vjz63,Quantitative Hyperattenuation Markers on Non-Contrast CT for Cerebral Venous Sinus Thrombosis: Dataset and Analysis Code,10.17605/osf.io/vjz63,69f2acad3d7137b9064bd5b1,cvst_per_study_visual.csv,454,https://osf.io/download/69f2acad3d7137b9064bd5b1/,csv,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,required_columns_not_found,200,672a682764baf23e16981750f96a8f11700ced1128a5e4f1cc315406e04f4928,0,0
OSF,vjz63,OSF:vjz63,Quantitative Hyperattenuation Markers on Non-Contrast CT for Cerebral Venous Sinus Thrombosis: Dataset and Analysis Code,10.17605/osf.io/vjz63,69f2acce43c1ce5693d9488d,cvst_results_summary.csv,927,https://osf.io/download/69f2acce43c1ce5693d9488d/,csv,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,required_columns_not_found,200,46e0eb75f8987041c12637840c9114866f3688183074f45209b2be517c42b7a0,0,0
OSF,vjz63,OSF:vjz63,Quantitative Hyperattenuation Markers on Non-Contrast CT for Cerebral Venous Sinus Thrombosis: Dataset and Analysis Code,10.17605/osf.io/vjz63,69f2acf84567fae478a7c54f,cvst_analysis.py,5048,https://osf.io/download/69f2acf84567fae478a7c54f/,py,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,unsupported_format,,,,
OSF,vjz63,OSF:vjz63,Quantitative Hyperattenuation Markers on Non-Contrast CT for Cerebral Venous Sinus Thrombosis: Dataset and Analysis Code,10.17605/osf.io/vjz63,69f2ad2a3828447f9d4bd4cd,cvst_figures.py,6545,https://osf.io/download/69f2ad2a3828447f9d4bd4cd/,py,CC0 1.0 Universal,https://creativecommons.org/publicdomain/zero/1.0/legalcode,unsupported_format,,,,
OSF,vwmh6,OSF:vwmh6,ENSURE-AI: Independent Evaluation of AI tools for Prostate Cancer in Pathology,10.17605/osf.io/vwmh6,65f97cde3abfb303f28b8c8b,Workpackages.png,71903,https://osf.io/download/g3a7d/,png,CC-By Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/legalcode,unsupported_format,,,,
OSF,w7f3x,OSF:w7f3x,Beyond a Single Score: Latent Profiles of ADHD-Related Functional Impairment and Cross-Cultural Diagnostic Accuracy of the WFIRS-P,10.17605/osf.io/w7f3x,6a0b04ca920f4b77647101dd,Analysis_Code.R,30252,https://osf.io/download/6a0b04ca920f4b77647101dd/,r,,,unsupported_format,,,,
OSF,w924u,OSF:w924u,Blood and Serum miRNAs as Novel Biomarkers for the Early Detection of Gestational Diabetes Mellitus: A Systematic Review and Meta-Analysis,10.17605/osf.io/w924u,611b942725c850003b8802df,Protocol_GDM.pdf,24559,https://osf.io/download/6z34v/,pdf,CC-By Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/legalcode,unsupported_format,,,,
OSF,w924u,OSF:w924u,Blood and Serum miRNAs as Novel Biomarkers for the Early Detection of Gestational Diabetes Mellitus: A Systematic Review and Meta-Analysis,10.17605/osf.io/w924u,611b942725c8500036883be6,PRISMA-P-checklist_miRNA GDM.pdf,125615,https://osf.io/download/26fap/,pdf,CC-By Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/legalcode,unsupported_format,,,,
OSF,wn9q3,OSF:wn9q3,Analysis of instruments of measuring for Sarcopenia in Cardiovascular Dieases: a systematic review,10.17605/osf.io/wn9q3,6753652401464af8de025a90,Analisys_of_Methods_Diagnostic 8 de novembro com alterações do Frois.pdf,393538,https://osf.io/download/gj79v/,pdf,CC-By Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/legalcode,unsupported_format,,,,
OSF,wte9v,OSF:wte9v,Serum placental growth factor (PlGF) for the prediction of early-onset pre-eclampsia in the first trimester of pregnancy: a systematic review,10.17605/osf.io/wte9v,6a109e6ac02ceb7858487426,Protocol PlGF.pdf,104306,https://osf.io/download/zc2bt/,pdf,Academic Free License (AFL) 3.0,http://opensource.org/licenses/AFL-3.0,unsupported_format,,,,
OSF,wu2gk,OSF:wu2gk,Hemodynamic Significance of Carotid Artery Ultrasound Predictors in Assessing Volume Status in Critically Ill Patients: A Scoping Review,10.17605/osf.io/wu2gk,69d1f0b9161f5724f4712b98,Protocol for a Scoping Review.pdf,103343,https://osf.io/download/69d1f0b9161f5724f4712b98/,pdf,CC-By Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/legalcode,unsupported_format,,,,
OSF,wxs3k,OSF:wxs3k,Perancangan Metode AHP-WASPAS Pada Sistem Pendukung Keputusan Penempatan ATM,10.17605/osf.io/wxs3k,5dbd9a26cfc96c000cc1ff1f,Prosiding Senapati 2019 - AHP-WASPAS ATM.pdf,904055,https://osf.io/download/78esa/,pdf,,,unsupported_format,,,,
OSF,xcb9y,OSF:xcb9y,Supplemental Material - Clinical vignette and substance use stratified by age,10.17605/osf.io/xcb9y,61d342c572da231034bf9c8b,690_ABACAB_SUDs_CBCL_Supplemental Material.docx,199592,https://osf.io/download/npu4r/,docx,CC-By Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/legalcode,no_table_with_required_columns,200,37c70038c22ea95603d49d0214d1e92d8e3cd8265e96ccbb3dd80a1b9fce2ccd,0,0
OSF,xm64a,OSF:xm64a,"Comparative Diagnostic Performance of PET, MRI, CT and Echocardiography in Detecting Cardiac Metastases of Neuroendocrine Tumors: A Systematic Review and Case Series",10.17605/osf.io/xm64a,689e3b3ef2295ab381cacfc3,OSF_Protocol_CardiacNET_v1.0_2025-08-14.pdf,227212,https://osf.io/download/trc35/,pdf,CC-By Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/legalcode,unsupported_format,,,,
OSF,xm64a,OSF:xm64a,"Comparative Diagnostic Performance of PET, MRI, CT and Echocardiography in Detecting Cardiac Metastases of Neuroendocrine Tumors: A Systematic Review and Case Series",10.17605/osf.io/xm64a,68a04b4bc1228a05b8299df8,Records_from_Pubmed.csv,27081,https://osf.io/download/sy4qa/,csv,CC-By Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/legalcode,required_columns_not_found,200,e4f81b4c28cb1effed76733309fa9993b801643b26e86aae3e468451496b5ac2,0,0
OSF,xm64a,OSF:xm64a,"Comparative Diagnostic Performance of PET, MRI, CT and Echocardiography in Detecting Cardiac Metastases of Neuroendocrine Tumors: A Systematic Review and Case Series",10.17605/osf.io/xm64a,68a04b71d9b26f95ab73cee8,Records_from_scopus.csv,86516,https://osf.io/download/68a04b71d9b26f95ab73cee8/,csv,CC-By Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/legalcode,required_columns_not_found,200,4e71f632ea61ddd58cd2e5b4aee7504386a8dbf4fcd90904600276257908bb25,0,0
OSF,xm64a,OSF:xm64a,"Comparative Diagnostic Performance of PET, MRI, CT and Echocardiography in Detecting Cardiac Metastases of Neuroendocrine Tumors: A Systematic Review and Case Series",10.17605/osf.io/xm64a,68a04bd04bd31fa653abda28,Records_from_webofscience.ris,17068,https://osf.io/download/68a04bd04bd31fa653abda28/,ris,CC-By Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/legalcode,unsupported_format,,,,
OSF,xm64a,OSF:xm64a,"Comparative Diagnostic Performance of PET, MRI, CT and Echocardiography in Detecting Cardiac Metastases of Neuroendocrine Tumors: A Systematic Review and Case Series",10.17605/osf.io/xm64a,68a04c8b3b6f11467773ce3c,Records_from_ClinicalTrialsgov.csv,9661,https://osf.io/download/xu896/,csv,CC-By Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/legalcode,required_columns_not_found,200,d6971c6d6b5706b2f451904968613115ed616c18474686604af1a4669db4b9a2,0,0
OSF,xm64a,OSF:xm64a,"Comparative Diagnostic Performance of PET, MRI, CT and Echocardiography in Detecting Cardiac Metastases of Neuroendocrine Tumors: A Systematic Review and Case Series",10.17605/osf.io/xm64a,68a1c8b552e4a1c5f47e40ea,Deduplicates.xlsx,11093,https://osf.io/download/3jaky/,xlsx,CC-By Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/legalcode,required_columns_not_found,200,11a90de69aa890e99a3161f2ea925ee2df5d43258864d8907ee126a40833611f,0,0
OSF,xy2bd,OSF:xy2bd,5-EMA Systematic Review and Meta-analysis: Study Protocol,10.17605/osf.io/xy2bd,6a0c7704eb7526c934e408b0,Readme.txt,2874,https://osf.io/download/6a0c7704eb7526c934e408b0/,txt,CC-By Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/legalcode,unsupported_format,,,,
OSF,xy2bd,OSF:xy2bd,5-EMA Systematic Review and Meta-analysis: Study Protocol,10.17605/osf.io/xy2bd,6a0c77090e09a20dbd7b252a,SCRIPT FINAL EDITADO.R,62448,https://osf.io/download/6a0c77090e09a20dbd7b252a/,r,CC-By Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/legalcode,unsupported_format,,,,
OSF,xy2bd,OSF:xy2bd,5-EMA Systematic Review and Meta-analysis: Study Protocol,10.17605/osf.io/xy2bd,6a0c79620ad6dc3cb4a06a98,QUADAS-2 criteria.docx,17621,https://osf.io/download/6a0c79620ad6dc3cb4a06a98/,docx,CC-By Attribution 4.0 International,https://creativecommons.org/licenses/by/4.0/legalcode,no_table_with_required_columns,200,422e40faefa2799ff5369648277735f67df9391f20d085521a37312be2f161ff,0,0
