analysis_version,operating_point_id,source,review_id,review_title,group_id,test_name,model,starting_probability,starting_entropy_bits,positive_result_probability,negative_result_probability,post_positive_probability,post_negative_probability,positive_branch_entropy_bits,negative_branch_entropy_bits,positive_entropy_change_bits,negative_entropy_change_bits,information_bits,positive_information_contribution_bits,negative_information_contribution_bits,pooled_mean_positive_branch_entropy_bits_low,pooled_mean_positive_branch_entropy_bits_median,pooled_mean_positive_branch_entropy_bits_high,pooled_mean_negative_branch_entropy_bits_low,pooled_mean_negative_branch_entropy_bits_median,pooled_mean_negative_branch_entropy_bits_high,pooled_mean_post_positive_probability_low,pooled_mean_post_positive_probability_median,pooled_mean_post_positive_probability_high,pooled_mean_post_negative_probability_low,pooled_mean_post_negative_probability_median,pooled_mean_post_negative_probability_high,predictive_positive_branch_entropy_bits_low,predictive_positive_branch_entropy_bits_median,predictive_positive_branch_entropy_bits_high,predictive_negative_branch_entropy_bits_low,predictive_negative_branch_entropy_bits_median,predictive_negative_branch_entropy_bits_high,predictive_post_positive_probability_low,predictive_post_positive_probability_median,predictive_post_positive_probability_high,predictive_post_negative_probability_low,predictive_post_negative_probability_median,predictive_post_negative_probability_high,positive_branch_entropy_movement,negative_branch_entropy_movement
0.42.0,PMC Open Access|PMC:PMC8794272|pmc open access:PMC8794272:pntd.0010136.t002:table-2-raw-data-from-included-studies:1:overall,PMC Open Access,PMC:PMC8794272,Meta-analysis of variable-temperature PCR technique performance for diagnosising Schistosoma japonicum infections in humans in endemic areas,pmc open access:PMC8794272:pntd.0010136.t002:table-2-raw-data-from-included-studies:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.5,1.0,0.5420194995830572,0.4579805004169428,0.8108506129672371,0.1321085864306476,0.6996886482758515,0.5631927633207818,-0.3003113517241484,-0.4368072366792181,0.3628238054207248,0.1627746085806344,0.2000491968400902,0.4705764690775192,0.7031852148548345,0.8862291932641999,0.4142512910311831,0.5681995514541945,0.724089805447717,0.6959133305054929,0.809179267492055,0.8995006597908188,0.0834589579284104,0.1339600808891101,0.201083498175966,0.0846081693482508,0.7199924732806465,0.9995809409203488,0.1720035948264449,0.6352845433767531,0.9879834946554774,0.506054164588678,0.8009524887991839,0.9894209069606538,0.0256346703033541,0.1604703025584055,0.4600400167410319,decrease,decrease
0.42.0,PMC Open Access|PMC:PMC8799085|pmc open access:PMC8799085:t2:table-2-basic-data-of-the-literature-on-the-diagnosis-of-eoc-by-ctdna-detection:1:overall,PMC Open Access,PMC:PMC8799085,A systematic review and meta-analysis of indirect comparison between miRNA and ctDNA in diagnosis of epithelial ovarian cancer,pmc open access:PMC8799085:t2:table-2-basic-data-of-the-literature-on-the-diagnosis-of-eoc-by-ctdna-detection:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.05,0.2863969571159562,0.1647065670990075,0.8352934329009924,0.226036401222351,0.0152884241779574,0.7710376114002828,0.1140979165716102,0.4846406542843265,-0.172299040544346,0.0640967586180457,0.0433424043045058,0.0207543543135397,0.6437316601255721,0.770066896005496,0.8920791711262714,0.0887533470049196,0.1144683813780809,0.1431415380700132,0.163973675464749,0.225490430737059,0.3090546262426985,0.0112163985658065,0.0153501041846993,0.0203035544417843,0.4764559375638951,0.7623656292897514,0.9918848161364976,0.0576390354937395,0.1161482935756952,0.1911829131637893,0.1023675511474066,0.2212071630831975,0.4578038707239952,0.0066474283954205,0.0156305576680804,0.0293621493736563,increase,decrease
0.42.0,PMC Open Access|PMC:PMC8799085|pmc open access:PMC8799085:t2:table-2-basic-data-of-the-literature-on-the-diagnosis-of-eoc-by-ctdna-detection:1:overall,PMC Open Access,PMC:PMC8799085,A systematic review and meta-analysis of indirect comparison between miRNA and ctDNA in diagnosis of epithelial ovarian cancer,pmc open access:PMC8799085:t2:table-2-basic-data-of-the-literature-on-the-diagnosis-of-eoc-by-ctdna-detection:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.2,0.7219280948873623,0.2562676765615242,0.7437323234384757,0.5811061337781992,0.0686823466604866,0.980935184827468,0.3609870760844413,0.2590070899401057,-0.360941018802921,0.2020683573866343,0.1289552217014564,0.0731131356851779,0.9044216595498318,0.9812651747786024,0.9999065600881674,0.2911668974190153,0.3619717973183081,0.43519507643375,0.4823049968984497,0.5803456127393818,0.6799630273361377,0.051127398390018,0.0689443583157154,0.0896184821089296,0.721075695164016,0.9723459057975226,0.999936314656028,0.1984245312721784,0.3664244759173587,0.5453489540082863,0.3513646114693005,0.5743200859260225,0.8004257909274103,0.0308073243189923,0.0701342580486039,0.1256366064364504,increase,decrease
0.42.0,PMC Open Access|PMC:PMC8799085|pmc open access:PMC8799085:t2:table-2-basic-data-of-the-literature-on-the-diagnosis-of-eoc-by-ctdna-detection:1:overall,PMC Open Access,PMC:PMC8799085,A systematic review and meta-analysis of indirect comparison between miRNA and ctDNA in diagnosis of epithelial ovarian cancer,pmc open access:PMC8799085:t2:table-2-basic-data-of-the-literature-on-the-diagnosis-of-eoc-by-ctdna-detection:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.5,1.0,0.4393898954865578,0.5606101045134422,0.8473039563989316,0.2277932597439731,0.616546232452497,0.7741445801243401,-0.383453767547503,-0.2258554198756599,0.2951025413880453,0.1684857108466242,0.1266168305414211,0.4855101683618705,0.6175454742177333,0.7444739688329449,0.6741633460798027,0.7754106712157489,0.8588585080978405,0.7884295101227485,0.8468993990040619,0.8947208388048835,0.1773129448002804,0.2285133205144268,0.282517547189261,0.3221675673808767,0.6254565933830925,0.8997297345168367,0.5083154244083583,0.7810869028037228,0.9467405608275562,0.6842230966972254,0.8436701699750304,0.9413237477529272,0.112803751962507,0.2317716367879197,0.3649813649701263,decrease,decrease
0.42.0,PMC Open Access|PMC:PMC8849447|pmc open access:PMC8849447:pntd.0010152.t001:table-1-characteristics-of-the-studies-on-antigen-detection-tests-included-in-th:1:overall,PMC Open Access,PMC:PMC8849447,Diagnostic accuracy of serological tests for the diagnosis of Chikungunya virus infection: A systematic review and meta-analysis,pmc open access:PMC8849447:pntd.0010152.t001:table-1-characteristics-of-the-studies-on-antigen-detection-tests-included-in-th:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.05,0.2863969571159562,0.1058747803908503,0.8941252196091496,0.3926920151378293,0.009421296873523,0.9665148447176068,0.0769318248128579,0.6801178876016506,-0.2094651323030983,0.1152807254312535,0.0821178509760962,0.0331628744551571,0.7646443673189175,0.9631436746703284,0.9999102541197123,0.0393684037166957,0.0775582926464388,0.1351597658490279,0.2224657324502435,0.390764734207252,0.5886104212347096,0.0042204377584611,0.0095146739896623,0.0188896037976213,0.3652858434875347,0.9128268176943186,0.9997954069751416,0.0113394315659368,0.0785198550731744,0.2597191924490588,0.0708753961044743,0.3810707179960961,0.787519517560027,0.0009931463428378,0.0096583862604919,0.0438601585390821,increase,decrease
0.42.0,PMC Open Access|PMC:PMC8849447|pmc open access:PMC8849447:pntd.0010152.t001:table-1-characteristics-of-the-studies-on-antigen-detection-tests-included-in-th:1:overall,PMC Open Access,PMC:PMC8849447,Diagnostic accuracy of serological tests for the diagnosis of Chikungunya virus infection: A systematic review and meta-analysis,pmc open access:PMC8849447:pntd.0010152.t001:table-1-characteristics-of-the-studies-on-antigen-detection-tests-included-in-th:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.2,0.7219280948873623,0.2204509125311103,0.7795490874688896,0.7543843731305196,0.0432240600185578,0.8042548128429223,0.2568839544523847,0.08232671795556,-0.4650441404349775,0.3443757352098463,0.2262800818002267,0.1180956534096195,0.5526663968191516,0.8066772590972879,0.983149425277121,0.139948609767373,0.2587292667543904,0.415395556241058,0.5761015379017506,0.7528826013940304,0.8717329281672361,0.0197347446225816,0.0436377068713688,0.0837902506451854,0.3005234538260922,0.8035022426496233,0.9994206989754474,0.0431099329365333,0.2615553350526797,0.6776856297135819,0.2659683243224704,0.7451933261185275,0.9462509916797156,0.004699941143382,0.0442737846274172,0.1789095056845147,increase,decrease
0.42.0,PMC Open Access|PMC:PMC8849447|pmc open access:PMC8849447:pntd.0010152.t001:table-1-characteristics-of-the-studies-on-antigen-detection-tests-included-in-th:1:overall,PMC Open Access,PMC:PMC8849447,Diagnostic accuracy of serological tests for the diagnosis of Chikungunya virus infection: A systematic review and meta-analysis,pmc open access:PMC8849447:pntd.0010152.t001:table-1-characteristics-of-the-studies-on-antigen-detection-tests-included-in-th:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.5,1.0,0.4496031768116303,0.5503968231883697,0.9247305848414256,0.1530499229127786,0.3852872830169935,0.6174204011045652,-0.6147127169830064,-0.3825795988954348,0.4869473862307963,0.2763767903820683,0.210570595848728,0.2211694377239742,0.387328380553251,0.623118745663976,0.3825936781547677,0.6206077858525205,0.8383409498385634,0.8446293493464868,0.9241656621222452,0.9645200500778408,0.0745266833025198,0.1543450370357009,0.2678350936485876,0.1062840330089831,0.397735360625009,0.9611155569177312,0.1331533792450976,0.6254595162630008,0.994186803986752,0.5917294068124053,0.9212485317667272,0.9859983154241612,0.0185383767348157,0.1563310365355678,0.4656892967735678,decrease,decrease
0.42.0,PMC Open Access|PMC:PMC8898453|pmc open access:PMC8898453:Tab1:table-1-basic-characteristics-of-included-studies:1:overall,PMC Open Access,PMC:PMC8898453,Diagnostic accuracy of the visceral adiposity index in patients with metabolic-associated fatty liver disease: a meta-analysis,pmc open access:PMC8898453:Tab1:table-1-basic-characteristics-of-included-studies:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.05,0.2863969571159562,0.3547168621371281,0.6452831378628718,0.106291238266716,0.0190562944664668,0.4886268486431488,0.1361086161074527,0.2022298915271926,-0.1502883410085034,0.0252441797173148,0.0130859336386197,0.0121582460786949,0.4133332404432585,0.4877212217603835,0.5846724944279987,0.1161785937761591,0.1365308477498431,0.1603710146983793,0.0831935920641148,0.105996631672199,0.1401656594455836,0.0156356275377985,0.0191305922078125,0.0234453595331097,0.3186787514179376,0.4873750530407437,0.8190072442655737,0.0905403328075707,0.1403916586776327,0.2231086290747796,0.0578073593892012,0.1058841339804424,0.2549354054121516,0.0114937050527049,0.019813418902984,0.0358876709238982,increase,decrease
0.42.0,PMC Open Access|PMC:PMC8898453|pmc open access:PMC8898453:Tab1:table-1-basic-characteristics-of-included-studies:1:overall,PMC Open Access,PMC:PMC8898453,Diagnostic accuracy of the visceral adiposity index in patients with metabolic-associated fatty liver disease: a meta-analysis,pmc open access:PMC8898453:Tab1:table-1-basic-characteristics-of-included-studies:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.2,0.7219280948873623,0.4177719718332848,0.5822280281667152,0.3609940068041248,0.0844803403098251,0.9435051972611596,0.4177724703942453,0.2215771023737972,-0.3041556244931169,0.0845192265326364,0.041948864379994,0.0425703621526423,0.882755048623821,0.9429137355244914,0.9882984319959384,0.3665045980336535,0.4188281577024427,0.4764494354535673,0.3012018293535241,0.3602780330501422,0.4364037890674821,0.0701557465916274,0.0847876692681675,0.1023654751493387,0.7691560855124395,0.9392622689950032,0.999801803075623,0.2962518378680335,0.4284236196261198,0.6104567132070126,0.2256656907639029,0.3600043344646314,0.6190891384506447,0.0523392062524588,0.0876046836802989,0.1502464544135215,increase,decrease
0.42.0,PMC Open Access|PMC:PMC8898453|pmc open access:PMC8898453:Tab1:table-1-basic-characteristics-of-included-studies:1:overall,PMC Open Access,PMC:PMC8898453,Diagnostic accuracy of the visceral adiposity index in patients with metabolic-associated fatty liver disease: a meta-analysis,pmc open access:PMC8898453:Tab1:table-1-basic-characteristics-of-included-studies:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.5,1.0,0.5438821912255982,0.4561178087744018,0.6932253918018124,0.2695949435169424,0.8894151471891314,0.8408828049942556,-0.1105848528108686,-0.1591171950057444,0.1327213183874847,0.0601451320631354,0.0725761863243493,0.8017341007031424,0.8901907995167393,0.9484129830024292,0.7811883121753205,0.8420048249853489,0.8969015542401216,0.6329080920232769,0.6925646464421811,0.7559356328572806,0.2318303024997039,0.2703768167281217,0.3132606689314422,0.566454566872126,0.8904869517690503,0.995720733167674,0.6821405068828753,0.8520086827288489,0.9782850685361184,0.5382613827714193,0.6923116997366843,0.8666870085188845,0.1809452350704911,0.2774903671921572,0.414261743083999,decrease,decrease
0.42.0,PMC Open Access|PMC:PMC8958078|pmc open access:PMC8958078:tab3:table-3-diagnostic-accuracy-of-sil-2r-in-eligible-studies:1:overall,PMC Open Access,PMC:PMC8958078,Pleural Fluid Soluble Interleukin-2 Receptor as a Biomarker for the Diagnosis of Tuberculosis Pleural Effusion: A Systematic Review and Meta-Analysis,pmc open access:PMC8958078:tab3:table-3-diagnostic-accuracy-of-sil-2r-in-eligible-studies:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.05,0.2863969571159562,0.1517537025350973,0.8482462974649028,0.2613566081523911,0.0121876948496645,0.8287866204812666,0.0949701556574673,0.5423896633653104,-0.1914268014584888,0.0800674359402613,0.0539390154574739,0.0261284204827874,0.5681287460886486,0.8265962438562334,0.9961417055234802,0.0780531151116961,0.0961365655444338,0.1179380083057846,0.1339337866061716,0.2599005369379453,0.475663109715336,0.0095885700463129,0.0123719689998075,0.0159307056323486,0.3125052592993928,0.7783384181279094,0.9993838237770324,0.0792463635409358,0.0993567072960054,0.2030058780003804,0.0571772402377151,0.2672801650983105,0.8523070653115778,0.0097672782545191,0.0128839969157,0.0317322310782604,increase,decrease
0.42.0,PMC Open Access|PMC:PMC8958078|pmc open access:PMC8958078:tab3:table-3-diagnostic-accuracy-of-sil-2r-in-eligible-studies:1:overall,PMC Open Access,PMC:PMC8958078,Pleural Fluid Soluble Interleukin-2 Receptor as a Biomarker for the Diagnosis of Tuberculosis Pleural Effusion: A Systematic Review and Meta-Analysis,pmc open access:PMC8958078:tab3:table-3-diagnostic-accuracy-of-sil-2r-in-eligible-studies:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.2,0.7219280948873623,0.2530404851952607,0.7469595148047393,0.6269642257211857,0.0553613245481585,0.9529745532953338,0.3087489979010629,0.2310464584079714,-0.4131790969862993,0.2501639498741468,0.1576143617368155,0.0925495881373312,0.6980222077414516,0.9534472123728396,0.9998851896553516,0.2601845197704003,0.3120141876016048,0.3711454682807691,0.4234879453463205,0.6251953110571838,0.8116427826371877,0.0439648572933108,0.0561612577252875,0.0714051006084249,0.2198206913250471,0.874085456135269,0.9996790761972848,0.2636855372936149,0.320973982175164,0.5701869330948942,0.223640163429603,0.6340610254192609,0.9648027636224796,0.0447553059805208,0.0583784320788915,0.1346994230265746,increase,decrease
0.42.0,PMC Open Access|PMC:PMC8958078|pmc open access:PMC8958078:tab3:table-3-diagnostic-accuracy-of-sil-2r-in-eligible-studies:1:overall,PMC Open Access,PMC:PMC8958078,Pleural Fluid Soluble Interleukin-2 Receptor as a Biomarker for the Diagnosis of Tuberculosis Pleural Effusion: A Systematic Review and Meta-Analysis,pmc open access:PMC8958078:tab3:table-3-diagnostic-accuracy-of-sil-2r-in-eligible-studies:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.5,1.0,0.4556140505155875,0.5443859494844125,0.8705138246780875,0.1899051039184851,0.5560273331336254,0.7012729024226871,-0.4439726668663746,-0.2987270975773128,0.3649030197205446,0.2022801850691965,0.1626228346513482,0.3065945111312232,0.5583706788515128,0.8174294404968178,0.6231106175310767,0.7061617625906463,0.7870182937195709,0.7460818153755996,0.8696597153077097,0.945164149445579,0.1553673226643432,0.1922534450660844,0.2352304422407239,0.0743452728077755,0.5466192523014936,0.9963027118873876,0.6290097865291318,0.7193113549671882,0.9538201795229512,0.535369970281859,0.8739090659779825,0.9909621093049964,0.1578300300319308,0.1987122070652981,0.3837321815656159,decrease,decrease
0.42.0,PMC Open Access|PMC:PMC8964149|pmc open access:PMC8964149:t1:table-1-characteristics-of-the-included-studies-on-vegf-d-levels-in-relation-to-:1:overall,PMC Open Access,PMC:PMC8964149,Diagnostic performance of VEGF-D for lymphangioleiomyomatosis: a meta-analysis,pmc open access:PMC8964149:t1:table-1-characteristics-of-the-included-studies-on-vegf-d-levels-in-relation-to-:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.05,0.2863969571159562,0.0853973144758653,0.9146026855241348,0.4707361888889635,0.0107154656304802,0.9975276240034004,0.0854997649138365,0.7111306668874442,-0.2008971922021197,0.123012462308698,0.0918982845961353,0.0311141777125627,0.9235945303735512,0.9921826918769496,0.9999833162584184,0.0568174049857029,0.085636744111829,0.1220475774460937,0.3414406299589008,0.4680895213779856,0.6040557258115979,0.0065338782881763,0.0107364515611689,0.0166251982534365,0.834332106982297,0.9822454140104466,0.9999621262355566,0.0225291630675631,0.0853207573908418,0.1991605229603571,0.2698463709705908,0.4541137666990682,0.6583016018679058,0.0021928076999731,0.0106880545736012,0.0309553556383942,increase,decrease
0.42.0,PMC Open Access|PMC:PMC8964149|pmc open access:PMC8964149:t1:table-1-characteristics-of-the-included-studies-on-vegf-d-levels-in-relation-to-:1:overall,PMC Open Access,PMC:PMC8964149,Diagnostic performance of VEGF-D for lymphangioleiomyomatosis: a meta-analysis,pmc open access:PMC8964149:t1:table-1-characteristics-of-the-included-studies-on-vegf-d-levels-in-relation-to-:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.2,0.7219280948873623,0.1988596533198481,0.8011403466801519,0.8086025633980896,0.0489322185951099,0.7043856529070792,0.2818436663458797,-0.017542441980283,-0.4400844285414826,0.3560578755808425,0.2455414734644126,0.1105164021164297,0.5329762896033906,0.7078030968392681,0.8671542000146198,0.1958624430188278,0.2822378863119317,0.3818977216494607,0.711209135203874,0.8069525692494899,0.878738458067619,0.030293665164466,0.0490243418952644,0.074335295368536,0.4642578080594376,0.7258331440243178,0.94505003590586,0.0829788014626222,0.2813282643216135,0.5622036251375501,0.6370868539077658,0.7980388264227145,0.9014889743220582,0.0103308854057092,0.0488118695048748,0.1317446765979733,decrease,decrease
0.42.0,PMC Open Access|PMC:PMC8964149|pmc open access:PMC8964149:t1:table-1-characteristics-of-the-included-studies-on-vegf-d-levels-in-relation-to-:1:overall,PMC Open Access,PMC:PMC8964149,Diagnostic performance of VEGF-D for lymphangioleiomyomatosis: a meta-analysis,pmc open access:PMC8964149:t1:table-1-characteristics-of-the-included-studies-on-vegf-d-levels-in-relation-to-:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.5,1.0,0.4257843310078137,0.5742156689921862,0.9441307119632694,0.1706744376982893,0.310824448207298,0.6592452836556109,-0.689175551792702,-0.3407547163443891,0.4891068486749326,0.2934401512669965,0.1956666974079359,0.210914923919047,0.3131172415153622,0.4436343529610451,0.5031638932530588,0.6598837628326091,0.8001956920850748,0.9078413520517692,0.943567535611598,0.9666517162755108,0.1110796330258574,0.1709545627784381,0.2431232628164193,0.177004372796298,0.3254700920036592,0.5426047409128586,0.2426648920297537,0.6584095099826321,0.9564007779487368,0.8753415785365495,0.9404966874851696,0.9734075029599232,0.0400813151978059,0.170308281218078,0.3776991483954862,decrease,decrease
0.42.0,PMC Open Access|PMC:PMC9021380|pmc open access:PMC9021380:T1:table-1-basic-characteristics-and-details-of-the-22-included-studies:1:overall,PMC Open Access,PMC:PMC9021380,Radiomics for the Preoperative Evaluation of Microvascular Invasion in Hepatocellular Carcinoma: A Meta-Analysis,pmc open access:PMC9021380:T1:table-1-basic-characteristics-and-details-of-the-22-included-studies:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.05,0.2863969571159562,0.2224698658498857,0.7775301341501143,0.185386451417912,0.0112627159232134,0.6917198830899755,0.0890525092128342,0.4053229259740192,-0.197344447903122,0.0632691180845715,0.0377729151298563,0.025496202954715,0.616964043394451,0.6913491717670869,0.7688224775657607,0.0767980906084855,0.0891912561076146,0.1030506788349321,0.1528651106128433,0.1852129306714977,0.2247925352929354,0.0094013892608928,0.0112842118425962,0.0134772710326266,0.4302565852157817,0.6891598265271188,0.965447546501659,0.0529019173590732,0.0901531736541534,0.1526397385501403,0.0881476741030244,0.1841908899912853,0.392443869412738,0.00599821454862,0.0114334952082329,0.0220205368759129,increase,decrease
0.42.0,PMC Open Access|PMC:PMC9021380|pmc open access:PMC9021380:T1:table-1-basic-characteristics-and-details-of-the-22-included-studies:1:overall,PMC Open Access,PMC:PMC9021380,Radiomics for the Preoperative Evaluation of Microvascular Invasion in Hepatocellular Carcinoma: A Meta-Analysis,pmc open access:PMC9021380:T1:table-1-basic-characteristics-and-details-of-the-22-included-studies:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.2,0.7219280948873623,0.3175837785388382,0.6824162214611618,0.5194585084550914,0.0513299698762752,0.9989072185664338,0.292019933651892,0.2769791236790715,-0.4299081612354703,0.2054122262912498,0.1149456037287229,0.0904666225625268,0.9817209587840988,0.998268546024454,0.999995808965546,0.2564896096488159,0.292415318560607,0.3311543947560988,0.4615362901512208,0.5191715821816207,0.5793710041956346,0.0431358360427253,0.0514239605115646,0.0609372814377436,0.8009730979001534,0.980618246103445,0.9999553528049814,0.1835679655623079,0.2951522988151424,0.4581856470851387,0.3146820957200201,0.5174770988753278,0.754191506133053,0.0278647488237534,0.0520762992946156,0.0966190385315735,increase,decrease
0.42.0,PMC Open Access|PMC:PMC9021380|pmc open access:PMC9021380:T1:table-1-basic-characteristics-and-details-of-the-22-included-studies:1:overall,PMC Open Access,PMC:PMC9021380,Radiomics for the Preoperative Evaluation of Microvascular Invasion in Hepatocellular Carcinoma: A Meta-Analysis,pmc open access:PMC9021380:T1:table-1-basic-characteristics-and-details-of-the-22-included-studies:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.5,1.0,0.5078116039167433,0.4921883960832567,0.8121692899339713,0.1779217285973851,0.6969113521065683,0.6755093905302781,-0.3030886478934317,-0.3244906094697218,0.3136224450347014,0.1539119324157206,0.1597105126189809,0.6188257684973452,0.6972817279997522,0.7706317845072216,0.6167372640162399,0.67613221584459,0.7339148846951373,0.7741920209156173,0.8119938825365074,0.8463799726693757,0.1527733284300767,0.1782039789208946,0.2060759933398089,0.3855494670165167,0.6994681808372802,0.9362997360204484,0.4779979835311344,0.680425048243769,0.8808345981205831,0.647478606662905,0.8109555769562722,0.9246581212203644,0.1028604532111215,0.1801591341960355,0.2996271055520124,decrease,decrease
0.42.0,PMC Open Access|PMC:PMC9059364|pmc open access:PMC9059364:Tab1:table-1-the-main-characteristics-of-the-included-studies-in-the-meta-analysis:1:overall,PMC Open Access,PMC:PMC9059364,The diagnostic value of serum miR-21 in patients with ovarian cancer: a systematic review and meta-analysis,pmc open access:PMC9059364:Tab1:table-1-the-main-characteristics-of-the-included-studies-in-the-meta-analysis:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.05,0.2863969571159562,0.2189608068265509,0.781039193173449,0.1811998312126162,0.0132187204574225,0.6826948054889453,0.1014456307744849,0.3962978483729891,-0.1849513263414713,0.0576805380787261,0.0352591545842581,0.0224213834944679,0.582597919981019,0.6811561419535868,0.7898856596693565,0.0823236897804115,0.1016079790869861,0.1234912921606298,0.1393743414473126,0.1804938168905208,0.2369229272861534,0.0102314595591235,0.0132448188139138,0.0168709156640455,0.4818012197901443,0.6799833114802717,0.9071046316549162,0.0672468681763983,0.1023874410847943,0.1468394108327525,0.1040813434470191,0.1799571566466571,0.3225235396383107,0.0080036416493301,0.0133702898067798,0.0209676001338943,increase,decrease
0.42.0,PMC Open Access|PMC:PMC9059364|pmc open access:PMC9059364:Tab1:table-1-the-main-characteristics-of-the-included-studies-in-the-meta-analysis:1:overall,PMC Open Access,PMC:PMC9059364,The diagnostic value of serum miR-21 in patients with ovarian cancer: a systematic review and meta-analysis,pmc open access:PMC9059364:Tab1:table-1-the-main-characteristics-of-the-included-studies-in-the-meta-analysis:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.2,0.7219280948873623,0.3096796096617776,0.6903203903382223,0.5124736663480276,0.0598234611368919,0.9995510087904408,0.3267437268569104,0.2776229139030783,-0.3951843680304518,0.1868296715836746,0.1075592904378128,0.0792703811458618,0.9722231427773168,0.997537311771314,0.9999943464907316,0.2726607955547497,0.3271907497109284,0.3856460682994354,0.4347857209729737,0.5112828834231864,0.5959264809229561,0.0468036709079105,0.0599359846517593,0.0753685854685109,0.8865105068676771,0.9891908453956644,0.9999770410735132,0.2279383739732941,0.329334191233645,0.4442189580648688,0.3555956195808134,0.510375219264749,0.6933750977194221,0.0369095085134827,0.0604766622058016,0.0923358696549967,increase,decrease
0.42.0,PMC Open Access|PMC:PMC9059364|pmc open access:PMC9059364:Tab1:table-1-the-main-characteristics-of-the-included-studies-in-the-meta-analysis:1:overall,PMC Open Access,PMC:PMC9059364,The diagnostic value of serum miR-21 in patients with ovarian cancer: a systematic review and meta-analysis,pmc open access:PMC9059364:Tab1:table-1-the-main-characteristics-of-the-included-studies-in-the-meta-analysis:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.5,1.0,0.4911172153322308,0.5088827846677692,0.8078654138057354,0.2028824529324777,0.7059155529419862,0.7276556762909819,-0.2940844470580138,-0.272344323709018,0.283021272549156,0.1444299347116506,0.1385913378375054,0.597043158025456,0.7074480058569715,0.803712122214061,0.6441792634136312,0.7282937448404221,0.804681819653381,0.7547193254938528,0.8071245823810018,0.8550554204913435,0.1641642193409428,0.2032059012680579,0.2458795583389556,0.4675658820044421,0.7086155813076845,0.8952294123692756,0.5653922511928021,0.7313416484787809,0.8677189900109797,0.688209561763133,0.8065584854597683,0.9004505099303752,0.1329199983609484,0.2047574985893068,0.2892257461641008,decrease,decrease
0.42.0,PMC Open Access|PMC:PMC9060111|pmc open access:PMC9060111:crj13485-tbl-0001:table-1-clinical-characteristics-of-included-studies:1:overall,PMC Open Access,PMC:PMC9060111,Diagnostic value of computed tomography‐based pulmonary artery to aorta ratio measurement in chronic obstructive pulmonary disease with pulmonary hypertension: A systematic review and meta‐analysis,pmc open access:PMC9060111:crj13485-tbl-0001:table-1-clinical-characteristics-of-included-studies:1:overall,Overall structured 2 x 2 data,continuity-corrected bivariate REML,0.05,0.2863969571159562,0.1957031118075101,0.8042968881924899,0.1748256751837828,0.0196271694873282,0.6686257117351949,0.1393420601844036,0.3822287546192386,-0.1470548969315526,0.0434724392942209,0.0289683005294289,0.0145041387647918,0.5297504072710445,0.6667243613044008,0.8108711733628545,0.1068734755719598,0.1395401452564667,0.1774020419350993,0.1201355615877239,0.1739780030891728,0.2497434047108701,0.0140977960967114,0.0196622841678036,0.0266690923581817,0.3219667033508133,0.6634177299114045,0.9791910816099392,0.0613063384339334,0.1413472095617372,0.2636858715895083,0.0586260926336138,0.1725114222578324,0.4201522629598246,0.0071589889971312,0.0199833788822816,0.044755381678002,increase,decrease
