source,source_id,doi,related_article_doi,title,description,subjects,publisher,publication_year,resource_type,resource_type_general,license,license_url,source_url,api_url,matched_queries,access_status,file_probe_selected,primary_candidate,public_file_count
Figshare,30181091,10.1371/journal.pdig.0001019.t001,10.1371/journal.pdig.0001019,Artificial intelligence-enhanced handheld breast ultrasound for screening: A systematic review of diagnostic test accuracy,Lesion segmentation and frame selection study details.,significant mortality reduction | 314 full texts | synthesis without meta | handheld breast ultrasound | 1 frame selection | world screening programs | increasing screening access | enabling screening use | validate reported performance | requires substantial training | quality model validation | investigate whether ai | 763 candidate studies | 6 lesion detection | january 1 | evidence synthesis | breast cancer | screening datasets | mammographic screening | unclear risk | sufficiently accurate | primary modality | limited environments | income countries | grouped according | google scholar | geographically external | encouraging development | december 12 | cost alternative | artificial intelligence | ai tasks | ai task | 976 auroc | 34 studies | 11 segmentation,Figshare,2025,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://plos.figshare.com/articles/dataset/Lesion_segmentation_and_frame_selection_study_details_/30181091,https://api.figshare.com/v2/articles/30181091,"""diagnostic test accuracy""",files_enumerated,True,True,1
Figshare,30181094,10.1371/journal.pdig.0001019.t002,10.1371/journal.pdig.0001019,Artificial intelligence-enhanced handheld breast ultrasound for screening: A systematic review of diagnostic test accuracy,"Breast cancer screening programs using mammography have led to significant mortality reduction in high-income countries. However, many low- and middle-income countries lack resources for mammographic screening. Handheld breast ultrasound (BUS) is a low-cost alternative but requires substantial training. Artificial intelligence (AI) enabled BUS may aid in both the detection and classification of breast cancer, enabling screening use in low-resource contexts. The purpose of this systematic review is to investigate whether AI-enhanced BUS is sufficiently accurate to serve as the primary modality in screening, particularly in resource-limited environments. This review (CRD42023493053) is reported in accordance with the PRISMA guidelines. Evidence synthesis is reported in accordance with the SWiM (Synthesis Without Meta-analysis) guidelines. PubMed and Google Scholar were searched from January 1, 2016 to December 12, 2023. Studies are grouped according to AI task and assessed for quality. Of 763 candidate studies, 314 full texts were reviewed and 34 studies are included. The AI tasks of included studies are as follows: 1 frame selection, 6 lesion detection, 11 segmentation, and 16 classification. 79% of studies were at high or unclear risk of bias. Exemplary classification and segmentation AI systems perform with 0.976 AUROC and 0.838 Dice similarity coefficient. There has been encouraging development of AI for BUS. However, despite studies demonstrating high performance, substantial further research is required to validate reported performance in real-world screening programs. High-quality model validation on geographically external, screening datasets will be key to realizing the potential for AI-enhanced BUS in increasing screening access in resource-limited environments.",significant mortality reduction | 314 full texts | synthesis without meta | handheld breast ultrasound | 1 frame selection | world screening programs | increasing screening access | enabling screening use | validate reported performance | requires substantial training | quality model validation | investigate whether ai | 763 candidate studies | 6 lesion detection | january 1 | evidence synthesis | breast cancer | screening datasets | mammographic screening | unclear risk | sufficiently accurate | primary modality | limited environments | income countries | grouped according | google scholar | geographically external | encouraging development | december 12 | cost alternative | artificial intelligence | ai tasks | ai task | 976 auroc | 34 studies | 11 segmentation,Figshare,2025,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://plos.figshare.com/articles/dataset/Lesion_classification_study_details_/30181094,https://api.figshare.com/v2/articles/30181094,"""diagnostic test accuracy""",files_enumerated,True,True,1
Figshare,30181100,10.1371/journal.pdig.0001019.t003,10.1371/journal.pdig.0001019,Artificial intelligence-enhanced handheld breast ultrasound for screening: A systematic review of diagnostic test accuracy,"Breast cancer screening programs using mammography have led to significant mortality reduction in high-income countries. However, many low- and middle-income countries lack resources for mammographic screening. Handheld breast ultrasound (BUS) is a low-cost alternative but requires substantial training. Artificial intelligence (AI) enabled BUS may aid in both the detection and classification of breast cancer, enabling screening use in low-resource contexts. The purpose of this systematic review is to investigate whether AI-enhanced BUS is sufficiently accurate to serve as the primary modality in screening, particularly in resource-limited environments. This review (CRD42023493053) is reported in accordance with the PRISMA guidelines. Evidence synthesis is reported in accordance with the SWiM (Synthesis Without Meta-analysis) guidelines. PubMed and Google Scholar were searched from January 1, 2016 to December 12, 2023. Studies are grouped according to AI task and assessed for quality. Of 763 candidate studies, 314 full texts were reviewed and 34 studies are included. The AI tasks of included studies are as follows: 1 frame selection, 6 lesion detection, 11 segmentation, and 16 classification. 79% of studies were at high or unclear risk of bias. Exemplary classification and segmentation AI systems perform with 0.976 AUROC and 0.838 Dice similarity coefficient. There has been encouraging development of AI for BUS. However, despite studies demonstrating high performance, substantial further research is required to validate reported performance in real-world screening programs. High-quality model validation on geographically external, screening datasets will be key to realizing the potential for AI-enhanced BUS in increasing screening access in resource-limited environments.",significant mortality reduction | 314 full texts | synthesis without meta | handheld breast ultrasound | 1 frame selection | world screening programs | increasing screening access | enabling screening use | validate reported performance | requires substantial training | quality model validation | investigate whether ai | 763 candidate studies | 6 lesion detection | january 1 | evidence synthesis | breast cancer | screening datasets | mammographic screening | unclear risk | sufficiently accurate | primary modality | limited environments | income countries | grouped according | google scholar | geographically external | encouraging development | december 12 | cost alternative | artificial intelligence | ai tasks | ai task | 976 auroc | 34 studies | 11 segmentation,Figshare,2025,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://plos.figshare.com/articles/dataset/Lesion_detection_study_details_/30181100,https://api.figshare.com/v2/articles/30181100,"""diagnostic test accuracy""",files_enumerated,True,True,1
Figshare,30326185,10.6084/m9.figshare.30326185.v1,10.1159/000548737,Early Electroencephalography and Amplitude-Integrated Electroencephalography for the Prediction of Neurodevelopmental Outcomes in Neonates with Hypoxic Ischemic Encephalopathy: A Systematic Review and Diagnostic Test Accuracy Meta-analysis.,"Introduction: Electroencephalography (EEG), including both conventional EEG (cEEG) and amplitude-integrated EEG (aEEG), are early prognostic tools utilized in neonates with hypoxic ischemic encephalopathy (HIE). However, the reported predictive accuracy of EEG varies widely. Methods: We evaluate the diagnostic accuracy of EEG in predicting neurodevelopment impairment (NDI) among neonates > 35 weeks with any stage HIE. MEDLINE, Embase, Cochrane Library and Scopus were searched from inception until 24th December 2024. Observational studies evaluating EEG performed in the first 72 hours of life in neonates with HIE, and reporting NDI outcomes assessed after 12 months were included. Two authors independently extracted data. A Bayesian random-effects bivariate model was used for diagnostic test accuracy meta-analysis. Risk of bias was assessed using QUADAS-2, and certainty of evidence (CoE) with GRADE. NDI, defined as cognitive/motor scores <1 SD below the mean or presence of motor disability. Results: 62 studies (n=3929) were included. In neonates who underwent therapeutic hypothermia (TH) (34 studies, n=2538), EEG showed a sensitivity of 88.3% (95% Credible Interval(CrI): 83.7%, 92.8%) and specificity of 63.9% (53.6%, 72.8%). In no TH group (33 studies, n= 1,391), the sensitivity was 87.2% (77.5%, 93.5%) and specificity was 76.3% (61.5%, 86.8%). Further, in neonates who received TH (12 studies, n=868), cEEG had an acceptable sensitivity of 84.1% (77.3%, 89.9%) and specificity of 76.7% (66.9%, 84.3%). CoE being predominantly moderate. Conclusion: EEG has good sensitivity in predicting NDI regardless of TH status, and may aid in identifying high-risk neonates for further evaluation.",Medicine,Figshare,2025,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://karger.figshare.com/articles/dataset/Supplementary_Material_for_Early_Electroencephalography_and_Amplitude-Integrated_Electroencephalography_for_the_Prediction_of_Neurodevelopmental_Outcomes_in_Neonates_with_Hypoxic_Ischemic_Encephalopathy_A_Systematic_Review_and_Diagnostic_Te/30326185,https://api.figshare.com/v2/articles/30326185,"""diagnostic test accuracy""",files_enumerated,True,True,2
Figshare,30477674,10.6084/m9.figshare.30477674.v1,10.1159/000549271,Cardiac troponin I for early detection of cancer therapy–related cardiac dysfunction after chemotherapy: a diagnostic test accuracy meta-analysis.,"Introduction Early myocardial injury during chemotherapy may precede declines in left ventricular ejection fraction (LVEF). We assessed the diagnostic accuracy of cardiac troponin I (cTnI) for early detection of cancer therapy–related cardiac dysfunction (CTRCD). Methods We conducted a diagnostic test-accuracy meta-analysis of prospective cohorts measuring cTnI within 3 months after chemotherapy initiation following PRISMA-DTA. Searches were conducted across PubMed, Embase, Cochrane Library, CNKI, and Wanfang databases through August 2025. A bivariate random-effects hierarchical summary receiver operating characteristic (HSROC) model estimated pooled sensitivity and specificity with confidence/prediction regions; risk of bias was appraised using QUADAS-2. Clinical implications were illustrated with Fagan nomograms at prespecified pre-test probabilities (10% and 20%). Results A total of 5 prospective cohort studies were included. The HSROC summary operating point yielded pooled sensitivity 0.669 (95% CI 0.444–0.836) and specificity 0.839 (95% CI 0.634–0.940). The corresponding positive likelihood ratio was 4.15 and negative was 0.39. At a 10% pre-test probability, post-test probabilities were 32% after a positive result and 4% after a negative result; at a 20% pre-test probability, they were 51% and 9%, respectively. Leave-one-out analyses indicated stable estimates. Conclusions Within the first 3 months of chemotherapy, cTnI shows moderate sensitivity and high specificity for early CTRCD detection. These performance characteristics support cTnI as a confirmatory biomarker to inform risk-stratified surveillance alongside imaging under standardized assay procedures.",Medicine,Figshare,2025,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://karger.figshare.com/articles/dataset/Supplementary_Material_for_Cardiac_troponin_I_for_early_detection_of_cancer_therapy_related_cardiac_dysfunction_after_chemotherapy_a_diagnostic_test_accuracy_meta-analysis_/30477674,https://api.figshare.com/v2/articles/30477674,"""diagnostic test accuracy""",files_enumerated,True,True,6
Figshare,30693733,10.6084/m9.figshare.30693733.v1,10.1080/14737159.2025.2595698,Liquid biopsy in meningioma: a meta-analysis of diagnostic accuracy across fluid-based biomarkers,"This systematic review and meta-analysis of diagnostic test accuracy evaluated the performance of noninvasive liquid biopsy methods for diagnosis of meningioma, the most common primary intracranial neoplasm in adults. Following PRISMA-DTA guidelines, we searched three databases. Data for 2 × 2 contingency tables were extracted, methodological quality was assessed using QUADAS-2, and a bivariate meta-analysis was performed. A total of 23 studies with 27 datasets were included. Pooled sensitivity was 0.78 (95% CI: 0.71 – 0.83) and specificity was 0.82 (95% CI: 0.76 – 0.86), with an area under the curve (AUC) of 0.86. Subgroup analysis showed that seroreactivity assays had the highest accuracy (diagnostic odds ratio or DOR = 67), while emerging technologies like cfDNA methylation showed high potential but were supported by limited data. The evidence was limited by significant publication bias (Deeks’ test, p p = 0.008). Fluid-based biomarkers show good overall accuracy for meningioma diagnosis, but the current evidence is compromised by methodological bias, suggesting that true performance is more modest than reported. Rigorous, prospective validation of promising approaches like cfDNA methylation and seroreactivity is essential to clarify their clinical utility.",Biomarkers | liquid biopsy | meningioma | meta-analysis | non-invasive diagnosis,Figshare,2025,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://tandf.figshare.com/articles/dataset/Liquid_biopsy_in_meningioma_a_meta-analysis_of_diagnostic_accuracy_across_fluid-based_biomarkers/30693733,https://api.figshare.com/v2/articles/30693733,"""diagnostic test accuracy""",files_enumerated,True,True,2
Figshare,30985434,10.6084/m9.figshare.30985434.v1,10.1080/13506129.2025.2596145,The role of cardiac imaging for diagnosis of cardiac amyloidosis: a systematic review and meta-analysis of test accuracy,"To evaluate the diagnostic test accuracy of cardiac magnetic resonance (CMR) and echocardiography for diagnosis of cardiac involvement in patients with biopsy proven light-chain (AL) amyloidosis. This systematic review addresses late gadolinium enhancement (LGE) on CMR and different echocardiographic findings for cardiac involvement using an acceptable reference standard. Meta-analysis reported sensitivity and specificity with 95% confidence intervals when we have ≥3 studies, or ranges for 2 studies. We assessed certainty of evidence using GRADE (Grading of Recommendations Assessment, Development, and Evaluation). Seven studies evaluated LGE, yielding pooled sensitivity and specificity of 0.95 (0.87–0.98) and 0.87 (0.76–0.94). Nineteen studies addressed echocardiography. Interventricular septum thickness showed sensitivity of 0.77 (0.69–0.84) and specificity of 0.71 (0.60–0.81). Diastolic dysfunction (grade 2–3) sensitivity was 0.71 (0.40–0.90) and specificity was 0.75 (0.64–0.84); restrictive filling pattern (grade 3) sensitivity was 0.42 (0.28–0.58) and specificity 0.89 (0.83–0.94). E/A ratio sensitivity ranged from 0.45 to 0.65, with specificity from 0.85 to 0.98. Global longitudinal strain sensitivity was 0.86 (0.65–0.95) and specificity was 0.76 (0.55–0.89). Apical sparing pattern showed sensitivity of 0.72 (0.64–0.78) and specificity of 0.78 (0.64–0.88). Certainty of evidence was very low. CMR might be more accurate than echocardiography for diagnosis of cardiac involvement in AL amyloidosis.",Amyloidosis | light chain | meta-analysis | cardiac magnetic resonance | echocardiography,Figshare,2026,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://tandf.figshare.com/articles/dataset/The_role_of_cardiac_imaging_for_diagnosis_of_cardiac_amyloidosis_a_systematic_review_and_meta-analysis_of_test_accuracy/30985434,https://api.figshare.com/v2/articles/30985434,"""diagnostic test accuracy""",files_enumerated,True,True,5
Figshare,31188643,10.3389/frai.2025.1709489.s002,10.3389/frai.2025.1709489,Comparative accuracy of artificial intelligence versus manual interpretation in detecting pulmonary hypertension across chest imaging modalities: a diagnostic test accuracy meta-analysis,"Introduction Pulmonary hypertension (PH) has an incidence of approximately 6 cases per million adults, with a global prevalence ranging from 49 to 55 cases per million adults. Recent advancements in artificial intelligence (AI) have demonstrated promising improvements in the diagnostic accuracy of imaging for PH, achieving an area under the curve (AUC) of 0.94, compared to seasoned professionals. Research objective To systematically synthesize available evidence on the comparative accuracy of AI versus manual interpretation in detecting PH across various chest imaging modalities, i.e., chest X-ray, echocardiography, CT scan and cardiac MRI. Methods Following PRISMA guidelines, a comprehensive search was conducted across five databases—PubMed, Embase, ScienceDirect, Scopus, and the Cochrane Library—from inception through March 2025. Statistical analysis was performed using R (version 2024.12.1 + 563) with 2 × 2 contingency data. Sensitivity, specificity, and diagnostic odds ratio (DOR) were pooled using a bivariate random-effects model (reitsma() from the mada package), while the AUC were meta-analyzed using logit-transformed values via the metagen() function from the meta package. Results This meta-analysis of 12 studies, encompassing 7,459 patients, demonstrated a statistically significant improvement in diagnostic accuracy of PH with AI integration, evidenced by a logit mean difference in AUC of 0.43 (95% CI: 0.23–0.64; p 2 = 21.0%, τ 2 2 = 83.8%, τ 2 = 0.4934, p 2 = 41.5%, τ 2 = 0.1015, p = 0.1146); the diagnostic odds ratio was 54.26 (95% CI: 22.50–130.87) with substantial heterogeneity (I 2 = 70.7%, τ 2 = 0.8451, p = 0.0023). Sensitivity analysis showed stable estimates and did not reduce heterogeneity across outcomes. Conclusion AI-integrated imaging significantly enhances diagnostic accuracy for pulmonary hypertension, with higher sensitivity (0.83) and specificity (0.91) compared to manual interpretation across chest imaging modalities. However, further high-quality trials with externally validated cohorts may be needed to confirm these findings and reduce variability among AI models across diverse clinical settings.",artificial intelligence | chest imaging | diagnostic accuracy | meta-analysis | pulmonary hypertension,Figshare,2026,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://frontiersin.figshare.com/articles/dataset/Table_1_Comparative_accuracy_of_artificial_intelligence_versus_manual_interpretation_in_detecting_pulmonary_hypertension_across_chest_imaging_modalities_a_diagnostic_test_accuracy_meta-analysis_xlsx/31188643,https://api.figshare.com/v2/articles/31188643,"""diagnostic test accuracy""",files_enumerated,True,True,1
Figshare,31188655,10.3389/frai.2025.1709489.s001,10.3389/frai.2025.1709489,Comparative accuracy of artificial intelligence versus manual interpretation in detecting pulmonary hypertension across chest imaging modalities: a diagnostic test accuracy meta-analysis,"Introduction Pulmonary hypertension (PH) has an incidence of approximately 6 cases per million adults, with a global prevalence ranging from 49 to 55 cases per million adults. Recent advancements in artificial intelligence (AI) have demonstrated promising improvements in the diagnostic accuracy of imaging for PH, achieving an area under the curve (AUC) of 0.94, compared to seasoned professionals. Research objective To systematically synthesize available evidence on the comparative accuracy of AI versus manual interpretation in detecting PH across various chest imaging modalities, i.e., chest X-ray, echocardiography, CT scan and cardiac MRI. Methods Following PRISMA guidelines, a comprehensive search was conducted across five databases—PubMed, Embase, ScienceDirect, Scopus, and the Cochrane Library—from inception through March 2025. Statistical analysis was performed using R (version 2024.12.1 + 563) with 2 × 2 contingency data. Sensitivity, specificity, and diagnostic odds ratio (DOR) were pooled using a bivariate random-effects model (reitsma() from the mada package), while the AUC were meta-analyzed using logit-transformed values via the metagen() function from the meta package. Results This meta-analysis of 12 studies, encompassing 7,459 patients, demonstrated a statistically significant improvement in diagnostic accuracy of PH with AI integration, evidenced by a logit mean difference in AUC of 0.43 (95% CI: 0.23–0.64; p 2 = 21.0%, τ 2 2 = 83.8%, τ 2 = 0.4934, p 2 = 41.5%, τ 2 = 0.1015, p = 0.1146); the diagnostic odds ratio was 54.26 (95% CI: 22.50–130.87) with substantial heterogeneity (I 2 = 70.7%, τ 2 = 0.8451, p = 0.0023). Sensitivity analysis showed stable estimates and did not reduce heterogeneity across outcomes. Conclusion AI-integrated imaging significantly enhances diagnostic accuracy for pulmonary hypertension, with higher sensitivity (0.83) and specificity (0.91) compared to manual interpretation across chest imaging modalities. However, further high-quality trials with externally validated cohorts may be needed to confirm these findings and reduce variability among AI models across diverse clinical settings.",artificial intelligence | chest imaging | diagnostic accuracy | meta-analysis | pulmonary hypertension,Figshare,2026,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://frontiersin.figshare.com/articles/dataset/Data_Sheet_1_Comparative_accuracy_of_artificial_intelligence_versus_manual_interpretation_in_detecting_pulmonary_hypertension_across_chest_imaging_modalities_a_diagnostic_test_accuracy_meta-analysis_docx/31188655,https://api.figshare.com/v2/articles/31188655,"""diagnostic test accuracy""",files_enumerated,True,True,1
Figshare,31319238,10.1371/journal.pntd.0013974.t003,10.1371/journal.pntd.0013974,Diagnostic accuracy of nucleic acid amplification tests for human intestinal nematode infections: A systematic review and meta-analysis,"Summary of diagnostic test accuracy of NAATs, KK and BT for detecting HINIs.","trichuris trichiura </ | targeted naat deployment | systematically searched pubmed | summary roc curves | strongyloides stercoralis </ | strengthening control programmes | reitsma bivariate random | composite reference standard | ascaris lumbricoides </ | accelerating progress toward | 96 – 98 | 88 – 95 | 2x2 contingency tables | 239 articles screened | studies published within | ideal diagnostic method | scotch tape test | naats ), comparing | optimise diagnostic accuracy | diverse diagnostic methods | diagnostic accuracy studies | cost molecular approaches | combining routine microscopy | analysis </ p | naats achieved sensitivities | diagnostic accuracy | diagnostic methods | selected studies | appropriate test | pooled sensitivities | comparable sensitivities | xlink ""> | version 2 | varying endemicity | transmitted helminths | text screening | systematic review | surveillance feasibility | substantially exceeding | review evaluates | pooled using | inclusion criteria | forest plots | effects model | cochrane library | baermann technique | analysed collectively | 64 %), | 59 %. | 59 %)",Figshare,2026,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://plos.figshare.com/articles/dataset/_p_Summary_of_diagnostic_test_accuracy_of_NAATs_KK_and_BT_for_detecting_HINIs_p_/31319238,https://api.figshare.com/v2/articles/31319238,"""diagnostic test accuracy""",files_enumerated,True,True,1
Figshare,32370264,10.1371/journal.pgph.0006327.t001,10.1371/journal.pgph.0006327,Diagnostic test accuracy of teleretinal screening for cytomegalovirus retinitis among people living with HIV: A systematic review and meta-analysis,"Key characteristics of the study settings, population, index test, and reference standard of included studies.","integrating retinal imaging | human immunodeficiency virus | fundus imaging modality | country income setting | 88 &# 8211 | 35 &# 8211 | 100 %; low | reduce diagnostic delays | potentially useful sensitivity | diagnostic test accuracy | plhiv ), particularly | particularly among plhiv | ci ]: 50 | advanced hiv disease | 100 %; high | sensitivity analysis showed | analysis </ p | teleretinal screening offers | certainty evidence ). | diagnostic accuracy | analysis demonstrated | crd420250637110 ). | certainty evidence | teleretinal screening | pooled sensitivity | underserved settings | systematic review | subgroup analyses | significant changes | review aimed | remote interpretation | registered prospectively | practical strategy | pooled using | performed according | march 1 | major cause | limited settings | grade framework | forest plots | excluding studies | evidence base | early detection | diverse lower | confidence interval | cochrane library",Figshare,2026,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://plos.figshare.com/articles/dataset/_p_Key_characteristics_of_the_study_settings_population_index_test_and_reference_standard_of_included_studies_p_/32370264,https://api.figshare.com/v2/articles/32370264,"""diagnostic test accuracy""",files_enumerated,True,True,1
Figshare,32370267,10.1371/journal.pgph.0006327.t002,10.1371/journal.pgph.0006327,Diagnostic test accuracy of teleretinal screening for cytomegalovirus retinitis among people living with HIV: A systematic review and meta-analysis,Subgroup analyses for the accuracy of teleretinal screening‌‌ in detecting CMVR compared with dilated fundus examination.,"integrating retinal imaging | human immunodeficiency virus | fundus imaging modality | country income setting | 88 &# 8211 | 35 &# 8211 | 100 %; low | reduce diagnostic delays | potentially useful sensitivity | diagnostic test accuracy | plhiv ), particularly | particularly among plhiv | ci ]: 50 | advanced hiv disease | 100 %; high | sensitivity analysis showed | analysis </ p | teleretinal screening offers | certainty evidence ). | diagnostic accuracy | analysis demonstrated | crd420250637110 ). | certainty evidence | teleretinal screening | pooled sensitivity | underserved settings | systematic review | subgroup analyses | significant changes | review aimed | remote interpretation | registered prospectively | practical strategy | pooled using | performed according | march 1 | major cause | limited settings | grade framework | forest plots | excluding studies | evidence base | early detection | diverse lower | confidence interval | cochrane library",Figshare,2026,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://plos.figshare.com/articles/dataset/_p_Subgroup_analyses_for_the_accuracy_of_teleretinal_screening_in_detecting_CMVR_compared_with_dilated_fundus_examination_p_/32370267,https://api.figshare.com/v2/articles/32370267,"""diagnostic test accuracy""",files_enumerated,True,True,1
Figshare,32370270,10.1371/journal.pgph.0006327.t003,10.1371/journal.pgph.0006327,Diagnostic test accuracy of teleretinal screening for cytomegalovirus retinitis among people living with HIV: A systematic review and meta-analysis,Sensitivity analysis for the accuracy of teleretinal screening for CMVR in PLHIV.,"integrating retinal imaging | human immunodeficiency virus | fundus imaging modality | country income setting | 88 &# 8211 | 35 &# 8211 | 100 %; low | reduce diagnostic delays | potentially useful sensitivity | diagnostic test accuracy | plhiv ), particularly | particularly among plhiv | ci ]: 50 | advanced hiv disease | 100 %; high | sensitivity analysis showed | analysis </ p | teleretinal screening offers | certainty evidence ). | diagnostic accuracy | analysis demonstrated | crd420250637110 ). | certainty evidence | teleretinal screening | pooled sensitivity | underserved settings | systematic review | subgroup analyses | significant changes | review aimed | remote interpretation | registered prospectively | practical strategy | pooled using | performed according | march 1 | major cause | limited settings | grade framework | forest plots | excluding studies | evidence base | early detection | diverse lower | confidence interval | cochrane library",Figshare,2026,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://plos.figshare.com/articles/dataset/_p_Sensitivity_analysis_for_the_accuracy_of_teleretinal_screening_for_CMVR_in_PLHIV_p_/32370270,https://api.figshare.com/v2/articles/32370270,"""diagnostic test accuracy""",files_enumerated,True,True,1
Figshare,32370273,10.1371/journal.pgph.0006327.t004,10.1371/journal.pgph.0006327,Diagnostic test accuracy of teleretinal screening for cytomegalovirus retinitis among people living with HIV: A systematic review and meta-analysis,Summary of findings of the review evaluated using the GRADE framework.,"integrating retinal imaging | human immunodeficiency virus | fundus imaging modality | country income setting | 88 &# 8211 | 35 &# 8211 | 100 %; low | reduce diagnostic delays | potentially useful sensitivity | diagnostic test accuracy | plhiv ), particularly | particularly among plhiv | ci ]: 50 | advanced hiv disease | 100 %; high | sensitivity analysis showed | analysis </ p | teleretinal screening offers | certainty evidence ). | diagnostic accuracy | analysis demonstrated | crd420250637110 ). | certainty evidence | teleretinal screening | pooled sensitivity | underserved settings | systematic review | subgroup analyses | significant changes | review aimed | remote interpretation | registered prospectively | practical strategy | pooled using | performed according | march 1 | major cause | limited settings | grade framework | forest plots | excluding studies | evidence base | early detection | diverse lower | confidence interval | cochrane library",Figshare,2026,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://plos.figshare.com/articles/dataset/_p_Summary_of_findings_of_the_review_evaluated_using_the_GRADE_framework_p_/32370273,https://api.figshare.com/v2/articles/32370273,"""diagnostic test accuracy""",files_enumerated,True,True,1
Figshare,32586180,10.6084/m9.figshare.32586180.v1,10.1159/000552875,Comparative Diagnostic Performance of Early and Term MRI in Preterm Infants: a Diagnostic Test Accuracy Systematic review and Bayesian Meta-analysis.,"Introduction Early identification of neurodisability and delay after preterm birth is critical for timely intervention. Term-equivalent magnetic resonance imaging (MRI) (36–44 weeks) is widely used for prognostication, earlier MRI (<36 weeks) may offer additional value. Methods To provide a comparative diagnostic test accuracy synthesis of early versus term‑equivalent MRI for motor and non‑motor neurodevelopmental outcomes, incorporating advanced imaging modalities including volumetric and diffusion measures, PubMed, Embase, Cochrane CENTRAL, Scopus, and Web of Science were searched to January 22nd, 2026. PRISMA-DTA guidelines were followed with PROSPERO registration (CRD42024528207). Studies enrolling preterm infants (<37 weeks) undergoing both early and term-equivalent MRI with neurodevelopment assessment between 12–36-months were included. Two reviewers extracted data and assessed bias risk. Meta-analysis used a Bayesian bivariate random-effects model pooling diagnostic metrics for presence of lesion, intraventricular haemorrhage, white matter injury, and cerebellar haemorrhage. Results Of 3,249 records screened, 30 studies met inclusion. Term-equivalent MRI lesion presence (diagnostic odds ratio (DOR)=14.17 vs 2.67; sensitivity 84% vs 76%; specificity 73% vs 45%) and white matter injury (DOR=5.92 vs 2.20; sensitivity 65% vs 52% and specificity 76% vs 67%) demonstrated superior predictivity than Early MRI. White matter injury at term best predicted motor outcomes (DOR=18.43). Volumetric and diffusion measures improved predictive accuracy, especially for cognitive outcomes. Heterogeneity in MRI protocols, biomarker definitions, and outcomes limited comparability and the modest study number reduced precision. Conclusion Term-equivalent MRI offers higher predictivity than Early MRI. Standardised scoring and multimodal integration are needed to optimise early risk stratification in preterm populations.",Medicine,Figshare,2026,dataset,Dataset,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,https://karger.figshare.com/articles/dataset/Supplementary_Material_for_Comparative_Diagnostic_Performance_of_Early_and_Term_MRI_in_Preterm_Infants_a_Diagnostic_Test_Accuracy_Systematic_review_and_Bayesian_Meta-analysis_/32586180,https://api.figshare.com/v2/articles/32586180,"""diagnostic test accuracy""",files_enumerated,True,True,2
